0					
261	9.526142	5.763889	26.7608	0.4625	37
262	8.519923	5.787038	27.30086	0.4583333	0
263	7.67221	5.810184	27.84091	0.4541667	0
264	6.997513	5.833333	28.38097	0.45	0
265	6.507388	5.856482	28.92103	0.4458333	0
266	6.210226	5.879629	29.46109	0.4416667	0
267	6.111113	5.902778	30.00114	0.4375	0
268	8.214696	5.925927	30.5412	0.4333333	0
269	10.28227	5.949073	31.08126	0.4291667	0
270	12.27842	5.972222	31.62132	0.425	16
271	14.16899	5.995371	32.16138	0.4208333	227
272	15.92159	6.018518	32.70144	0.4166667	429
273	17.50623	6.041667	33.24149	0.4125	471
274	18.89577	6.064816	33.78155	0.4083333	1062
275	20.06642	6.087962	34.32161	0.4041667	1336
276	20.99814	6.111111	34.86167	0.4	1738
277	21.67498	6.180555	34.89891	0.4	1928
278	22.08535	6.25	34.93616	0.4	1937
279	22.22222	6.319445	34.9734	0.4	1856
280	20.33625	6.388889	35.01065	0.4	1679
281	18.48256	6.458333	35.04789	0.4	1405
282	16.69291	6.527778	35.08514	0.4	1070
283	14.99792	6.597222	35.12238	0.4	694
284	13.42662	6.666667	35.15963	0.4	265
285	12.00591	6.736111	35.19687	0.4	35
286	10.76012	6.805555	35.23412	0.4	0
287	9.710567	6.875	35.27136	0.4	0
288	8.87523	6.944445	35.30861	0.4	0
289	8.268407	7.013889	35.34586	0.4	0
290	7.900492	7.083333	35.3831	0.4	0
291	7.77778	7.152778	35.42035	0.4	0
292	10.17151	7.222222	35.45759	0.4	0
293	12.52427	7.291667	35.49483	0.4	0
294	14.79575	7.361111	35.53208	0.4	17
295	16.94708	7.430555	35.56933	0.4	238
296	18.94143	7.5	35.60657	0.4	598
297	20.74463	7.569445	35.64382	0.4	969
298	22.32583	7.638889	35.68106	0.4	1322
299	23.65796	7.708333	35.71831	0.4	1614
300	24.71819	7.777778	35.75555	0.4	1818
301	25.48839	7.569445	35.71831	0.4083333	1930
302	25.95536	7.361111	35.68106	0.4166667	1993
303	26.11111	7.152778	35.64382	0.425	1416
304	23.06454	6.944445	35.60657	0.4333333	843
305	20.07013	6.736111	35.56933	0.4416667	560
306	17.17914	6.527778	35.53208	0.45	335
307	14.44109	6.319445	35.49483	0.4583333	322
308	11.90283	6.111111	35.45759	0.4666667	158
309	9.607839	5.902778	35.42035	0.475	38
310	7.595401	5.694445	35.3831	0.4833333	0
311	5.899974	5.486111	35.34586	0.4916667	0
312	4.550584	5.277778	35.30861	0.5	0
313	3.570334	5.069445	35.27136	0.5083333	0
314	2.976008	4.861111	35.23412	0.5166667	0
315	2.77778	4.652778	35.19687	0.525	0
316	5.389127	4.444445	35.15963	0.5333334	0
317	7.955765	4.236111	35.12238	0.5416667	0
318	10.43375	4.027778	35.08514	0.55	4
319	12.78066	3.819444	35.04789	0.5583333	83
320	14.9563	3.611111	35.01065	0.5666667	317
321	16.92344	3.402778	34.9734	0.575	835
322	18.64838	3.194444	34.93616	0.5833334	467
323	20.10161	2.986111	34.89891	0.5916667	1436
324	21.25823	2.777778	34.86167	0.6	1307
325	22.09844	2.754629	35.17825	0.5875	1278
326	22.60787	2.731482	35.49483	0.575	1639
327	22.77777	2.708333	35.81142	0.5625	941
328	20.09389	2.685184	36.12801	0.55	1062
329	17.45596	2.662038	36.44459	0.5375	1146
330	14.90914	2.638889	36.76118	0.525	1013
331	12.49704	2.61574	37.07777	0.5125	637
332	10.26096	2.592593	37.39435	0.5	276
333	8.239181	2.569444	37.71094	0.4875	36
334	6.466319	2.546296	38.02752	0.475	0
335	4.972729	2.523149	38.34411	0.4625	0
336	3.78398	2.5	38.66069	0.45	0
337	2.920426	2.476851	38.97728	0.4375	0
338	2.396853	2.453704	39.29387	0.425	0
339	2.222224	2.430556	39.61045	0.4125	0
340	4.470882	2.407407	39.92704	0.4	0
341	6.681044	2.38426	40.24362	0.3875	0
342	8.814865	2.361111	40.56021	0.375	16
343	10.83581	2.337962	40.87679	0.3625	237
344	12.70928	2.314816	41.19338	0.35	601
345	14.40321	2.291667	41.50996	0.3375	694
346	15.88858	2.268518	41.82655	0.325	1373
347	17.13997	2.245371	42.14314	0.3125	1499
348	18.13594	2.222222	42.45972	0.3	1501
349	18.85946	2.314816	42.55284	0.3125	1864
350	19.29813	2.407407	42.64595	0.325	1475
351	19.44444	2.5	42.73906	0.3375	1347
352	17.48594	2.592593	42.83218	0.35	1736
353	15.56096	2.685184	42.92529	0.3625	999
354	13.70247	2.777778	43.0184	0.375	585
355	11.94228	2.870371	43.11152	0.3875	658
356	10.31055	2.962962	43.20463	0.4	242
357	8.835199	3.055556	43.29774	0.4125	40
358	7.541489	3.148149	43.39086	0.425	0
359	6.451571	3.24074	43.48397	0.4375	0
360	5.584106	3.333333	43.57708	0.45	0
361	4.953944	3.425927	43.6702	0.4625	0
362	4.571878	3.518518	43.76331	0.475	0
363	4.444447	3.611111	43.85642	0.4875	0
364	6.620568	3.703704	43.94954	0.5	0
365	8.759433	3.796296	44.04265	0.5125	0
366	10.82442	3.888889	44.13576	0.525	17
367	12.78018	3.981482	44.22888	0.5375	233
368	14.59322	4.074073	44.32199	0.55	592
369	16.23249	4.166667	44.4151	0.5625	952
370	17.66995	4.25926	44.50822	0.575	1328
371	18.88097	4.351851	44.60133	0.5875	1456
372	19.84482	4.444445	44.69444	0.6	1624
373	20.545	4.722222	44.02403	0.6125	1019
374	20.96952	5	43.35361	0.625	1224
375	21.11111	5.277778	42.68319	0.6375	681
376	19.80544	5.555555	42.01278	0.65	272
377	18.52212	5.833333	41.34236	0.6625	225
378	17.28313	6.111111	40.67194	0.675	107
379	16.10967	6.388889	40.00153	0.6875	70
380	15.02185	6.666667	39.33111	0.7	67
381	14.03828	6.944445	38.66069	0.7125	16
382	13.17581	7.222222	37.99028	0.725	0
383	12.44919	7.5	37.31986	0.7375	0
384	11.87088	7.777778	36.64944	0.75	0
385	11.45078	8.055555	35.97903	0.7625	0
386	11.19607	8.333333	35.30861	0.775	0
387	11.11111	8.611111	34.6382	0.7875	0
388	12.92455	8.888889	33.96778	0.8	0
389	14.70694	9.166667	33.29736	0.8125	0
390	16.42776	9.444445	32.62695	0.825	0
391	18.05756	9.722222	31.95653	0.8375	22
392	19.56842	10	31.28611	0.85	93
393	20.93449	10.27778	30.61569	0.8625	183
394	22.13236	10.55556	29.94528	0.875	203
395	23.14155	10.83333	29.27486	0.8875	532
396	23.94476	11.11111	28.60444	0.9	890
397	24.52824	11.04167	28.13888	0.9041666	1272
398	24.88201	10.97222	27.67331	0.9083333	1125
399	25	10.90278	27.20774	0.9125	1529
400	22.96895	10.83333	26.74217	0.9166666	1424
401	20.97268	10.76389	26.27661	0.9208333	1295
402	19.04535	10.69444	25.81104	0.925	822
403	17.21998	10.625	25.34547	0.9291667	425
404	15.52781	10.55556	24.87991	0.9333333	208
405	13.99782	10.48611	24.41434	0.9375	42
406	12.65619	10.41667	23.94877	0.9416667	0
407	11.52591	10.34722	23.48321	0.9458333	0
408	10.62632	10.27778	23.01764	0.95	0
409	9.972816	10.20833	22.55207	0.9541667	0
410	9.576598	10.13889	22.0865	0.9583333	0
411	9.444447	10.06944	21.62094	0.9625	0
412	11.04027	10	21.15537	0.9666666	0
413	12.60877	9.930555	20.6898	0.9708333	0
414	14.12309	9.861111	20.22424	0.975	2
415	15.55731	9.791667	19.75867	0.9791667	56
416	16.88688	9.722222	19.2931	0.9833333	114
417	18.08901	9.652778	18.82753	0.9875	212
418	19.14315	9.583333	18.36197	0.9916667	378
419	20.03123	9.513889	17.8964	0.9958333	701
420	20.73805	9.444445	17.43083	1	1039
421	21.25152	9.537038	17.8964	0.9916667	757
422	21.56283	9.629629	18.36197	0.9833333	812
423	21.66667	9.722222	18.82753	0.975	743
424	20.36099	9.814816	19.2931	0.9666667	740
425	19.07767	9.907407	19.75867	0.9583333	378
426	17.83868	10	20.22424	0.95	297
427	16.66523	10.09259	20.6898	0.9416667	211
428	15.5774	10.18518	21.15537	0.9333333	98
429	14.59384	10.27778	21.62094	0.925	23
430	13.73136	10.37037	22.0865	0.9166667	0
431	13.00475	10.46296	22.55207	0.9083334	0
432	12.42644	10.55556	23.01764	0.9	0
433	12.00633	10.64815	23.48321	0.8916667	0
434	11.75162	10.74074	23.94877	0.8833333	0
435	11.66667	10.83333	24.41434	0.875	0
436	12.68219	10.92593	24.87991	0.8666667	0
437	13.68033	11.01852	25.34547	0.8583333	0
438	14.64399	11.11111	25.81104	0.85	13
439	15.55667	11.2037	26.27661	0.8416667	93
440	16.40276	11.2963	26.74217	0.8333334	290
441	17.16776	11.38889	27.20774	0.825	479
442	17.83857	11.48148	27.67331	0.8166667	814
443	18.40371	11.57407	28.13888	0.8083333	1262
444	18.85351	11.66667	28.60444	0.8	1342
445	19.18026	11.62037	28.60444	0.7875	1463
446	19.37837	11.57407	28.60444	0.775	1537
447	19.44444	11.52778	28.60444	0.7625	1097
448	18.28384	11.48148	28.60444	0.75	1257
449	17.14312	11.43518	28.60444	0.7375	1430
450	16.04179	11.38889	28.60444	0.725	1171
451	14.99872	11.34259	28.60444	0.7125	798
452	14.03177	11.2963	28.60444	0.7	298
453	13.15748	11.25	28.60444	0.6875	40
454	12.39084	11.2037	28.60444	0.675	0
455	11.74496	11.15741	28.60444	0.6625	0
456	11.23091	11.11111	28.60444	0.65	0
457	10.85748	11.06482	28.60444	0.6375	0
458	10.63107	11.01852	28.60444	0.625	0
459	10.55556	10.97222	28.60444	0.6125	0
460	12.22392	10.92593	28.60444	0.6	0
461	13.86371	10.87963	28.60444	0.5875	0
462	15.44687	10.83333	28.60444	0.575	21
463	16.94628	10.78704	28.60444	0.5625	227
464	18.33628	10.74074	28.60444	0.55	583
465	19.59306	10.69444	28.60444	0.5375	948
466	20.69511	10.64815	28.60444	0.525	1293
467	21.62356	10.60185	28.60444	0.5125	1594
468	22.36251	10.55556	28.60444	0.5	1794
469	22.89931	10.55556	28.60444	0.4916667	1912
470	23.22478	10.55556	28.60444	0.4833333	1900
471	23.33333	10.55556	28.60444	0.475	1837
472	21.66497	10.55556	28.60444	0.4666667	1679
473	20.02518	10.55556	28.60444	0.4583333	1403
474	18.44202	10.55556	28.60444	0.45	1045
475	16.9426	10.55556	28.60444	0.4416667	655
476	15.55261	10.55556	28.60444	0.4333333	288
477	14.29583	10.55556	28.60444	0.425	37
478	13.19378	10.55556	28.60444	0.4166667	0
479	12.26533	10.55556	28.60444	0.4083333	0
480	11.52638	10.55556	28.60444	0.4	0
481	10.98957	10.55556	28.60444	0.3916667	0
482	10.66411	10.55556	28.60444	0.3833333	0
483	10.55556	10.55556	28.60444	0.375	0
484	13.31198	10.55556	28.60444	0.3666667	0
485	16.02121	10.55556	28.60444	0.3583333	0
486	18.63686	10.55556	28.60444	0.35	20
487	21.11415	10.55556	28.60444	0.3416667	247
488	23.41067	10.55556	28.60444	0.3333333	592
489	25.48709	10.55556	28.60444	0.325	949
490	27.30786	10.55556	28.60444	0.3166667	1297
491	28.84182	10.55556	28.60444	0.3083333	1581
492	30.0627	10.55556	28.60444	0.3	1790
493	30.94959	10.53241	29.44246	0.3208334	1904
494	31.48732	10.50926	30.28049	0.3416667	1920
495	31.66666	10.48611	31.11851	0.3625	1826
496	28.83771	10.46296	31.95653	0.3833334	1626
497	26.05718	10.43982	32.79455	0.4041667	1554
498	23.3727	10.41667	33.63257	0.425	574
499	20.83021	10.39352	34.47059	0.4458334	404
500	18.47326	10.37037	35.30861	0.4666667	216
501	16.3422	10.34722	36.14663	0.4875	19
502	14.47351	10.32407	36.98465	0.5083333	0
503	12.89918	10.30093	37.82267	0.5291667	0
504	11.64618	10.27778	38.66069	0.55	0
505	10.73594	10.25463	39.49871	0.5708333	0
506	10.18407	10.23148	40.33673	0.5916667	0
507	10	10.20833	41.17476	0.6125	0
508	12.3212	10.18518	42.01278	0.6333333	0
509	14.60265	10.16204	42.8508	0.6541667	0
510	16.80531	10.13889	43.68882	0.675	7
511	18.89145	10.11574	44.52684	0.6958333	99
512	20.82536	10.09259	45.36486	0.7166667	581
513	22.57392	10.06944	46.20288	0.7375	984
514	24.10721	10.0463	47.0409	0.7583333	865
515	25.39896	10.02315	47.87892	0.7791667	880
516	26.42707	10	48.71694	0.8	1336
517	27.17392	9.907407	48.08377	0.8041667	1596
518	27.62675	9.814816	47.4506	0.8083333	1280
519	27.77777	9.722222	46.81743	0.8125	1243
520	25.16643	9.629629	46.18426	0.8166667	864
521	22.59979	9.537038	45.55109	0.8208333	1075
522	20.12181	9.444445	44.91792	0.825	1151
523	17.7749	9.351851	44.28474	0.8291667	718
524	15.59925	9.25926	43.65157	0.8333333	358
525	13.63212	9.166667	43.0184	0.8375	51
526	11.90717	9.074074	42.38523	0.8416666	0
527	10.45395	8.981483	41.75206	0.8458333	0
528	9.297326	8.888889	41.11889	0.85	0
529	8.457111	8.796295	40.48572	0.8541667	0
530	7.947689	8.703705	39.85254	0.8583333	0
531	7.77778	8.611111	39.21938	0.8625	0
532	9.591213	8.518517	38.5862	0.8666667	0
533	11.3736	8.425926	37.95303	0.8708333	0
534	13.09443	8.333333	37.31986	0.875	16
535	14.72422	8.24074	36.68669	0.8791667	172
536	16.23509	8.148149	36.05352	0.8833333	431
537	17.60115	8.055555	35.42035	0.8875	898
538	18.79903	7.962962	34.78718	0.8916667	696
539	19.80822	7.870371	34.154	0.8958333	665
540	20.61142	7.777778	33.52083	0.9	423
541	21.19491	7.824073	33.83742	0.8958333	1095
542	21.54867	7.870371	34.154	0.8916667	640
543	21.66667	7.916667	34.47059	0.8875	475
544	19.9983	7.962962	34.78718	0.8833333	849
545	18.35851	8.00926	35.10376	0.8791667	1067
546	16.77535	8.055555	35.42035	0.875	1158
547	15.27594	8.101851	35.73693	0.8708333	760
548	13.88594	8.148149	36.05352	0.8666667	152
549	12.62916	8.194445	36.3701	0.8625	39
550	11.52711	8.24074	36.68669	0.8583333	0
551	10.59866	8.287038	37.00327	0.8541667	0
552	9.859711	8.333333	37.31986	0.85	0
553	9.322908	8.379629	37.63645	0.8458333	0
554	8.997442	8.425926	37.95303	0.8416666	0
555	8.888891	8.472222	38.26962	0.8375	0
556	10.48471	8.518517	38.5862	0.8333333	0
557	12.05321	8.564816	38.90279	0.8291667	0
558	13.56754	8.611111	39.21938	0.825	5
559	15.00176	8.657407	39.53596	0.8208333	43
560	16.33132	8.703705	39.85254	0.8166667	215
561	17.53346	8.75	40.16913	0.8125	408
562	18.58759	8.796295	40.48572	0.8083333	606
563	19.47567	8.842593	40.8023	0.8041667	1152
564	20.1825	8.888889	41.11889	0.8	1456
565	20.69596	8.842593	40.48572	0.8	1026
566	21.00727	8.796295	39.85254	0.8	981
567	21.11111	8.75	39.21938	0.8	1004
568	19.37021	8.703705	38.5862	0.8	973
569	17.65912	8.657407	37.95303	0.8	468
570	16.00713	8.611111	37.31986	0.8	247
571	14.44252	8.564816	36.68669	0.8	348
572	12.99209	8.518517	36.05352	0.8	212
573	11.68067	8.472222	35.42035	0.8	31
574	10.5307	8.425926	34.78718	0.8	0
575	9.561891	8.379629	34.154	0.8	0
576	8.790809	8.333333	33.52083	0.8	0
577	8.230667	8.287038	32.88766	0.8	0
578	7.891053	8.24074	32.25449	0.8	0
579	7.77778	8.194445	31.62132	0.8	0
